USER_ID,ISBN,RATING
998,0930878132,0
998,0932130097,8
998,0941104184,10
998,096265342X,9
998,0963401661,0
998,1565926994,8
998,1565927206,0
998,1565928431,0
998,1566393523,8
998,1568650418,0
998,1931836876,9
893,0671021001,9
1155,0385498802,0
1155,2253182389,7
1155,2742702458,0
1155,2877141667,4
1153,0812579569,7
325,0156005778,0
325,0312291639,9
325,0375727434,7
325,0449702146,10
325,0449702545,8
325,1550223968,8
61,0099771519,9
239,014043187X,7
161,0425101452,8
196,014018869X,9
196,189251415X,8
919,0375505296,2
285,0062502182,0
285,0553348981,10
1098,0446611212,8
1099,0316168688,8
1099,0425175405,7
1099,0452264790,8
377,0060977493,0
1163,0061099643,0
1163,0140150706,0
1163,0312989385,10
1163,0345296044,0
1163,0345296052,0
1163,0345308980,0
1163,0345366239,0
1163,034538475X,0
1163,0345384911,0
1163,0345391055,0
1163,0345404793,9
1163,0345413881,0
1163,0345419995,0
1163,0345423658,0
1163,0345447867,9
1163,0380002930,9
1163,0385505833,5
1163,0385510438,0
1163,0425119653,8
1163,0425155943,0
1163,0425158616,0
1163,0425172546,9
1163,0425177351,0
1163,0425182908,4
1163,0440220793,7
1163,0440221471,10
1163,0440236673,10
1163,0440237424,6
1163,0440241537,0
1163,0440980429,0
1163,0441003389,0
1163,0441317502,9
1163,0441735762,0
1163,0446364622,8
1163,0446605484,0
1163,0446607657,0
1163,0446609323,9
1163,0446609404,0
1163,0446612790,10
1163,0449001954,0
1163,0449212602,0
1163,0449227421,0
1163,0449243842,0
1163,0451153553,0
1163,0451163710,10
1163,0451167317,0
1163,0451184963,0
1163,0451203267,0
1163,0451207505,0
1163,0451456726,10
1163,0451456734,10
1163,0451458990,9
1163,0515135356,0
1163,0553109782,0
1163,0553211803,0
1163,0553250531,0
1163,0553263226,10
1163,055327418X,0
1163,0553285653,0
1163,0553575538,10
1163,0553576801,8
1163,0553582526,9
1163,0553583441,0
1163,0553583468,10
1163,0553584510,9
1163,0553585118,10
1163,0553585681,10
1163,0671001132,0
1163,0671016768,8
1163,0671442686,10
1163,0671461494,0
1163,0671495003,0
1163,0671524313,10
1163,0671555235,0
1163,0671660632,5
1163,0671721291,0
1163,0671794264,0
1163,0671832972,0
1163,0671868691,0
1163,0671876015,10
1163,0679429220,0
1163,0743412753,9
1163,0743439740,0
1163,0758201931,10
1163,0805063897,10
1163,0812502124,0
1163,0812511816,0
1163,0812513711,8
1163,0812513738,0
1163,0812516001,0
1163,0812517725,8
1163,0812533534,0
1163,0812550307,0
1163,0884042693,0
1163,0886771544,0
1163,0886773768,0
1163,0886774632,10
1163,0886775167,10
1163,0886775639,10
1163,0886775876,0
1163,0886776120,10
1163,0886776619,0
1163,0886777011,0
1163,0930436024,0
1163,0931580366,8
1163,0932870171,0
1163,0942024001,0
1163,0962893862,0
1163,1400047064,0
1163,1556111401,6
1163,1559723009,10
1163,1562059513,10
1163,1566492785,0
1163,1570671273,0
1163,1588720284,0
1163,1855858320,0
1163,1893224902,10
1163,3257229534,0
186,0380718340,0
186,0425098648,0
186,0425181103,7
186,0886777631,0
371,0060981180,6
371,0140077022,5
371,0142001805,0
371,0375706062,6
371,0425143341,0
371,0425147622,7
371,0446360856,6
371,0451180410,7
199,0020532105,0
199,0070212570,8
199,0312305060,0
199,0345384369,0
199,034539657X,0
199,0380819619,0
199,0425115801,10
199,0425144429,5
199,0425144569,0
199,0425188809,10
199,0553210092,5
199,0553582747,0
199,0553582763,9
199,0800758579,0
199,0821764462,10
199,0821770594,10
199,0964894203,0
199,1551666685,0
199,1591451124,0
199,1593100825,0
199,1593101678,0
281,0060175966,0
281,0062502182,6
281,0486290492,8
281,156619301X,0
281,156836010X,0
281,0671021001,0
1087,0020442602,9
1087,0060173289,9
1087,0345348036,9
1087,034545104X,5
1087,0375706771,0
1087,0385482388,5
1087,0399141146,3
1087,0399146431,5
1087,0449912558,0
1087,0452260116,9
1087,0553278223,7
1087,0679722319,0
1087,0679733760,7
1087,0812533550,9
1087,1558850481,6
199,0312978367,0
858,0380818191,0
858,0812511816,0
858,0812517725,0
858,0880381736,8
858,9721013412,8
1131,0312195516,9
1131,0316789089,0
1131,1878067745,0
218,1573228745,9
60,0060928336,9
60,0060987561,7
60,0142001740,8
60,0312265867,7
60,0345350499,9
60,0375705856,0
60,0385505833,7
60,0440403278,10
60,0446528757,9
60,0451191145,9
60,0451191153,8
60,0671510126,8
60,0842314296,10
60,1880089858,10
179,0373250290,4
607,1844262553,9
564,3257227809,0
564,3442411580,0
564,344244392X,0
564,3546001575,0
564,3548600867,9
564,3596124166,3
643,0525945172,8
1196,3423203668,0
1196,3423204206,0
575,014131088X,8
575,0152008772,8
575,0380814021,7
575,0671759361,0
899,0375725784,8
68,006109398X,0
68,0061099694,0
68,0064410129,0
68,0140071083,6
68,0316666343,0
68,0345348176,8
68,0345413873,0
68,037570387X,0
68,037570504X,0
68,0425169863,0
68,0440131480,0
68,0440220653,8
68,0440237424,0
68,0440400759,8
68,0441735762,0
68,0446516538,0
68,0446603708,0
68,0553277472,0
68,0553801309,0
68,0590426877,0
68,0671021001,0
68,0671027360,0
68,0671881957,0
68,0671896768,0
68,0679720200,0
68,0684874318,0
68,0786881852,0
68,1559029838,0
59,0385512104,0
1197,0451450787,9
1197,0451450825,9
1197,0451450876,9
1197,0671726889,9
155,0553210092,8
979,0345424719,7
979,0345465083,7
979,0385498721,0
979,0671003755,9
979,0679746048,0
979,0684803143,7
815,0446610100,6
167,0440224624,8
461,0440216745,7
461,0446604666,6
461,1857027795,8
527,0142001740,6
505,3423202343,6
505,3423241012,0
505,344242979X,9
505,3453151720,0
61,0312966970,0
196,0345285549,0
196,0345317580,7
196,0345334310,8
196,0345337662,9
196,0671876015,9
196,0893757837,0
239,1575663104,0
1023,0967224918,7
773,3257228449,4
773,3426620685,0
773,3442440246,3
773,3442450144,0
773,3442727758,5
773,3492215416,2
773,3499431009,8
773,3548680291,0
773,3570204758,0
773,3596505429,0
773,3746618959,5
203,0971880107,3
203,1590383141,0
336,0062502182,7
41,3596270952,9
41,3596271088,8
314,0061032093,9
314,0515120618,0
314,051512317X,7
437,0380002930,10
437,0425130215,0
88,8806134817,5
88,8806155873,8
261,0316666009,0
261,0316890197,0
261,0446521582,0
261,0553268880,8
481,0345451325,0
263,0345391810,9
206,1586607251,0
265,0553568760,8
432,0449212602,8
266,0140041079,0
266,0140431357,7
267,1575664054,0
213,0446611867,8
268,0385336179,9
644,155054439X,10
90,0061042005,0
90,0373483880,7
90,0671004565,0
90,0671721291,6
270,0156027321,0
270,0802130119,10
270,8420441902,0
270,8420634573,10
270,8420636282,0
270,8423326810,0
270,8436808452,0
270,8437601851,9
270,8440631480,0
270,8466304630,0
270,8467001283,0
270,8476680856,10
270,8478082344,8
270,8484501876,0
270,8495971631,0
1078,0553582755,8
1196,0312050631,5
1196,0316769487,0
1196,0439099404,0
1196,0446310786,10
1196,044651652X,3
1196,0452254264,0
1196,0452268060,2
271,0440226104,10
271,0671758896,10
271,0142002267,8
272,0064400581,0
272,0141301104,0
272,0345339681,0
272,0345339703,0
272,0345339711,0
272,0345339738,0
272,0380720132,0
272,0385504209,10
272,0385508042,9
272,039914465X,0
272,0399145702,0
272,0440439884,10
272,044651652X,10
272,059030271X,0
272,0671027360,10
272,0684867621,0
272,0842321934,10
272,0842321942,10
272,0842321969,10
272,0842329129,0
272,0842329277,10
272,0842343253,10
272,084234327X,0
272,0842343288,10
272,0971880107,0
272,1841952974,8
1,0060502258,7
1,0446679593,0
1,0767905938,6
1,1565120310,10
1,156512104X,9
1,1567315658,1
273,0886773520,0
273,0886774012,0
273,0886774268,9
273,1892065169,8
274,0060987049,9
274,0316346624,10
274,0345347951,8
274,0380973650,0
274,0679417796,9
274,0802130208,10
274,1550548913,9
274,1573225517,10
275,0671003755,6
207,0316666343,9
277,0380725835,8
277,0440208459,8
277,0449208672,7
277,186941358X,7
451,0060199652,10
451,0671721046,0
451,0886775876,5
113,034541389X,0
278,0316284955,7
278,156352600X,8
280,0345412214,8
280,0345441702,8
280,0451147367,5
512,0375501371,4
4,0786868015,8
285,0312283709,8
285,0060987529,0
110,0142002267,8
110,0312951426,8
110,0375703764,6
110,0441004164,0
110,0553270931,5
110,0670820555,5
110,0671004549,5
110,0671004573,0
110,0671027360,8
110,0743410653,0
129,0380731851,0
129,0380789035,0
129,0394758285,0
129,0446608262,0
467,0786868619,0
467,0805062971,0
467,081297106X,0
467,0821221817,10
467,0867163968,10
467,0931580439,0
467,0971880107,0
467,1567310265,0
467,1574090356,0
467,1853260967,0
467,1860499627,0
928,0441790348,8
928,0553274325,0
928,0684833395,0
245,0345361792,8
245,0425118703,7
245,0743200985,0
245,8807014467,0
245,8807816318,0
486,9510236756,5
441,0312278586,5
441,0452277337,5
166,0330262130,0
166,0345391802,0
166,0380792737,6
166,0571200435,9
166,0811802981,8
166,1877856916,0
166,2070367622,10
166,8804482001,0
166,8807015188,5
485,0446604763,0
485,0446612545,0
485,1590210301,0
238,1567313671,9
238,1573245216,9
1005,0971880107,1
339,0140296409,0
1079,0451201515,0
352,1558214291,5
1161,0061097314,0
1161,0151006725,0
1161,0312278586,5
1161,0312305060,8
198,0394751043,9
77,0553263579,0
77,2070388425,0
77,2070388905,7
77,2070427110,0
77,2070756319,0
77,2221081722,8
77,2253138916,0
1134,0553289411,0
183,0440211727,0
231,9500418606,7
613,0440211727,8
613,0446601241,7
613,0446610038,7
187,0316601950,6
187,044661064X,0
187,0553211803,0
187,0684874350,0
187,0812550706,0
699,8439703651,5
941,0805063897,8
941,1551666839,0
941,1583940634,6
422,0451456718,10
422,0451456726,5
422,0451456734,10
422,0765342987,10
636,0385265700,6
636,0446530522,0
103,0425192695,8
1110,002026478X,0
1110,0060971819,0
1110,0064407667,0
1110,0312263120,0
1110,0345413903,0
1110,0345447840,0
1110,0375821813,8
1110,0380720191,10
1110,0380725584,0
1110,0380793059,0
1110,0394571029,10
1110,0394580567,0
1110,0425169863,0
1110,0425182908,7
1110,043936213X,0
1110,0440128994,7
1110,0440129613,7
1110,044021145X,9
1110,0440419468,8
1110,0446359866,9
1110,0446401617,0
1110,0446602612,0
1110,0446603422,0
1110,0446606383,0
1110,0446611611,8
1110,044661193X,9
1110,0446612790,0
1110,0449219410,0
1110,0451188462,0
1110,0553208799,0
1110,0553213148,0
1110,0553279912,0
1110,0670892963,0
1110,0671676253,0
1110,0671723650,0
1110,0671733354,0
1110,0679401032,0
1110,0743407148,0
1110,0743469801,9
1110,0842342702,0
1110,096558383X,0
1110,1573229326,5
1110,1580081231,0
227,0060987103,0
644,0446365505,9
513,002542730X,8
513,0451203895,5
513,0804111898,8
513,1853260053,0
448,0345308999,0
448,0345309006,9
448,0345309014,10
562,0553272535,10
1068,0061009059,0
1068,0142001805,0
1068,0142002054,8
1068,0345285549,0
1068,0345290240,0
1068,0345313097,0
1068,0345337662,5
1068,0345347536,0
1068,0345347951,0
1068,0345348109,0
1068,0345370775,9
1068,034540288X,7
1068,0380004658,0
1068,0380012863,8
1068,0425104052,9
1068,0425134350,0
1068,0425181464,8
1068,0440219078,10
1068,044023722X,0
1068,0440998050,10
1068,0451458125,8
1068,0515090174,7
1068,0515102652,0
1068,0553109782,0
1068,0553213377,10
1068,0553571656,0
1068,0671004107,9
1068,067150987X,6
1068,0671700103,0
1068,080410526X,6
1068,0812550706,10
240,0380569035,0
240,0684872153,8
1067,0749930888,0
1067,1857022424,7
231,1561383619,0
333,0375700757,0
333,0393317552,0
333,068484477X,0
875,0452283205,6
931,0064407667,7
931,0316777730,7
931,0316779237,7
931,0374524912,7
931,0385421982,0
931,0393040135,0
1104,0875421180,10
497,8439709498,7
452,0385484518,8
1133,0345311965,0
1133,0451139739,0
1133,0553236202,5
1133,2020606291,0
571,8807810778,8
154,038072975X,7
161,0156787334,0
161,0451185560,0
161,1885167172,0
115,0345384466,0
115,034538475X,0
115,0440213525,0
115,0451160533,9
115,0451176812,9
115,0451188462,0
115,0451190955,9
115,0451205421,8
115,0553148001,9
115,0553250531,0
115,0553289411,0
115,1579542085,9
406,3789131202,8
392,8440616368,8
392,8472236552,9
591,0671036505,0
591,0743412028,10
522,0440235642,10
522,0671042858,7
324,0064400557,0
324,0440111811,0
581,3257224974,5
581,3257228031,0
581,3257229372,0
581,3404122631,6
581,3404139674,0
581,3404142624,0
581,3404147294,0
581,3423107421,0
581,3423123222,0
581,3426619857,0
581,3442353793,0
581,3442435838,0
581,3446178694,0
581,345305136X,8
581,3453061187,6
581,3453064038,0
581,3453088530,0
581,3453161394,0
581,3453198840,0
581,3499233045,0
581,3548248845,0
581,3548257623,0
581,3579007335,0
581,3596129397,7
581,3596134153,0
581,3746613531,0
581,3746616360,0
581,3746618169,0
581,3746619394,0
581,9582700319,0
581,9972847012,3
52,0440234743,8
52,0679448594,5
52,0884046818,9
1024,0061030635,0
1024,006109157X,8
1024,0316569321,0
1024,0385508042,0
1024,0399143165,0
1024,0425161242,10
1024,0440221315,0
1024,0446527785,10
1024,0553576011,9
1024,067102535X,9
1024,0671867172,0
1024,0671868713,9
981,185326041X,0
946,0142003190,7
946,0312272057,7
946,042518336X,8
946,0671027360,8
946,1400034779,9
912,0020427859,5
912,0064407055,5
912,0312169787,0
912,0312890044,9
912,0316666343,9
912,0345334310,0
912,0345342968,0
912,0345347951,0
912,0345413350,8
912,0380789035,6
912,0441068804,7
912,0553262505,0
912,0689710879,6
912,0689710887,6
912,0836204387,9
912,0836218256,10
912,0836218353,10
912,0836218620,9
912,156389470X,10
912,2842772032,10
244,0140293248,6
244,0316096199,8
244,0385335830,8
244,0767905180,0
244,0804106304,10
245,0140099832,0
246,8423970647,0
246,8429710329,8
246,843509975X,6
246,8448902378,8
246,8449503027,8
246,8488791518,7
108,059045899X,0
218,0345419995,6
218,0375725784,7
248,002542730X,0
248,0028604199,0
248,0060175400,0
248,0060176156,0
248,0060502258,0
248,0060532149,0
248,0060652934,7
248,0060688246,7
248,0060928336,0
248,0060954884,0
248,0060958022,0
248,0060976845,0
248,0060987103,0
248,0060987529,0
248,006098824X,10
248,0064405176,10
248,0064407055,0
248,0064410129,0
248,0064472264,0
248,0064472272,0
248,0064472795,10
248,0064473627,0
248,0070212570,0
248,0140067477,0
248,0140186484,10
248,0140189645,0
248,0140242058,0
248,0140293248,0
248,0141001771,0
248,0156008661,0
248,0312144075,0
248,0312171838,10
248,0312206763,0
248,0312278586,0
248,031227999X,0
248,0312288115,0
248,0312859589,0
248,0316096199,10
248,0316284955,0
248,0316569321,0
248,0316666343,0
248,0316890197,0
248,0345314255,0
248,0345337662,0
248,0345348036,0
248,034536208X,0
248,0345380371,0
248,0345403339,10
248,0345404114,0
248,0345409671,0
248,0345417623,0
248,0345422384,0
248,0345422392,0
248,0345445848,0
248,0345453549,0
248,0373218400,0
248,0373250126,8
248,0373250177,0
248,0373250193,0
248,0373250207,10
248,0373250223,9
248,037325024X,0
248,0373250339,0
248,0373483880,0
248,037570504X,0
248,0375705856,0
248,0375706771,0
248,0375726403,0
248,0375757597,0
248,037582233X,0
248,0380701340,0
248,0380709562,0
248,0380754843,8
248,0380796090,0
248,0380805421,0
248,0380814021,10
248,0380817683,0
248,0380818957,0
248,0380820293,0
248,0380820447,0
248,0380973545,10
248,0385319851,0
248,0385333412,0
248,0385335407,0
248,0385335482,0
248,0385335679,0
248,0385335830,0
248,0385335881,0
248,038533656X,0
248,0385420161,0
248,0385421982,0
248,038542471X,0
248,0385424728,0
248,0385504209,0
248,0399148515,0
248,0425071081,0
248,0425105334,0
248,0425147363,0
248,0425155404,0
248,0425158616,0
248,0425167720,0
248,0425169863,0
248,042517736X,0
248,0439163099,10
248,0439510112,0
248,0440206154,0
248,0440224675,0
248,0440234743,0
248,0440236673,0
248,0440474655,0
248,0446353205,0
248,0446394521,0
248,0446520802,0
248,044652087X,10
248,0446525774,0
248,0446602736,0
248,0446605581,0
248,0446606812,0
248,0446607274,0
248,0446608653,0
248,0446672211,10
248,0446675059,0
248,0446678457,0
248,0446679364,0
248,0449005569,0
248,0449005615,0
248,0449223345,0
248,0449911004,0
248,0451168690,0
248,0451203054,0
248,0451402103,0
248,0451408888,0
248,0451409256,10
248,0452268060,0
248,0452281784,0
248,0452282268,0
248,0452282934,0
248,0452283027,0
248,0452283086,0
248,0452283825,0
248,0452283930,0
248,0515131229,0
248,051513287X,0
248,0517122707,0
248,0553052268,0
248,0553211404,0
248,0553213164,10
248,0553256696,0
248,0553272586,0
248,0553277472,0
248,0553293761,0
248,0553377884,0
248,0553582933,0
248,0590447319,0
248,059045899X,0
248,0590483544,0
248,0590484672,0
248,0590502077,0
248,0609604511,0
248,060980619X,0
248,0618231617,0
248,0670880728,0
248,0670894699,0
248,0671000314,0
248,0671002031,0
248,0671003755,0
248,0671027344,9
248,0671673688,0
248,0671741209,0
248,067187098X,0
248,0679426159,0
248,0679454446,0
248,0679750169,0
248,0679751602,8
248,0679772677,0
248,0684834731,0
248,0684849046,0
248,0684849690,0
248,0684855380,0
248,0684862719,0
248,0743418174,0
248,0743463544,0
248,0743464672,0
248,0765108674,0
248,0767905180,0
248,0767907817,0
248,0786866470,0
248,0786866586,0
248,0786869054,0
248,0786881852,0
248,0786885688,0
248,0786886625,0
248,080410526X,0
248,0804111898,0
248,080411868X,0
248,0805063897,0
248,0812507436,0
248,0842321934,0
248,0842329218,0
248,0842329242,0
248,0842343253,0
248,084234327X,0
248,0842343288,0
248,0894803123,0
248,0894805770,0
248,089480829X,0
248,0913367346,0
248,0929634063,0
248,0943233437,0
248,0971880107,0
248,1551667533,0
248,1551668998,0
248,1551669307,0
248,1558534172,0
248,155874262X,0
248,1558743316,0
248,1558744150,0
248,155874424X,0
248,1558744606,0
248,1558744630,0
248,1558745017,0
248,1558746218,0
248,1558747028,0
248,1558747109,0
248,1558747699,0
248,1561384755,0
248,1562820575,0
248,1565122968,0
248,1565970519,0
248,1573229385,0
248,1575665379,0
248,1576737357,0
248,1590522265,0
248,1856273296,0
248,185854176X,0
248,1871512417,0
248,188517182X,0
249,1895636337,7
993,0684859769,9
993,0684859777,8
993,1556522126,6
250,0060928336,0
250,0070212570,10
250,0140014845,0
250,0312274920,0
250,0312278586,0
250,031231616X,0
250,0312983387,0
250,0373079613,7
250,0373242328,0
250,0373484003,7
250,0373484410,5
250,0380775840,5
250,0380807866,7
250,0394800133,10
250,0394900014,10
250,0399226907,10
250,0425163407,0
250,0425175405,8
250,0440147956,10
250,0440200989,0
250,0440211263,0
250,0440214041,0
250,0440221595,0
250,0440223237,0
250,0440224551,9
250,0440226430,9
250,0440235596,0
250,0446359866,0
250,0446607193,0
250,0449221504,0
250,0449226182,0
250,0451169530,10
250,0515134368,0
250,0553260111,0
250,0553263226,0
250,0553272837,0
250,0553563343,6
250,0553576011,0
250,0671002481,0
250,0671004573,7
250,0671027581,0
250,0671523074,0
250,0671528203,7
250,0671644475,0
250,0671705091,7
250,0671793551,7
250,0671864173,0
250,067976402X,0
250,0684865742,0
250,0743439740,10
250,0743483014,0
250,0767905385,0
250,0786884142,0
250,0802135196,7
250,0894803123,0
250,0899199089,0
250,0943233941,0
250,1551660261,0
250,1551665638,0
250,1558747109,0
251,0060958022,0
251,006109157X,7
251,0061099805,0
251,0312291639,8
251,0312995423,5
251,0316789089,0
251,0345375211,0
251,0375727345,7
251,0380712040,8
251,0380804697,7
251,0385313632,0
251,0399149155,8
251,0425161242,3
251,0425178951,5
251,0425195449,7
251,0440236703,5
251,0451208811,8
251,0452264464,10
251,0553265415,5
251,0553347233,0
251,0671026011,0
251,0671027360,5
251,0671027387,5
251,0684865742,0
251,0743411439,7
251,0761107363,5
251,0767900383,0
251,0786866276,0
251,0884046818,0
252,0345384466,8
252,0671034006,8
253,0345302907,0
253,0380817152,8
253,044661193X,0
253,0882893327,0
253,0425191184,9
227,0399142991,0
254,0060086246,8
254,0312423187,8
254,0515116173,8
254,0553263579,0
254,2070388905,10
254,3257225334,1
255,0590224735,6
255,0590227637,8
255,0590251589,8
255,059035342X,10
256,039914465X,8
256,0553582747,0
256,067102423X,0
256,074343627X,5
256,1558747699,0
7,1891620487,10
257,0060964049,10
257,0553582143,0
257,0020519001,0
257,0446605239,6
471,1550130994,8
258,0671250671,0
259,006099486X,8
259,0399143947,9
259,042517476X,9
259,0440237262,9
925,0060809833,0
925,0393960579,7
925,0517618141,0
925,1551113074,5
199,0345390458,4
876,1929317999,10
261,0312978367,7
185,0767902890,7
185,1882114981,9
185,1891053426,4
510,0425071081,0
328,8408043641,7
643,8804367199,3
329,2070368378,0
329,2710305089,0
329,0553571818,9
330,0441790348,8
330,0812550390,7
331,0965881199,10
331,1573928275,0
303,0684874350,0
303,0920109020,8
466,0451155750,9
896,1566199697,3
334,0553573403,0
334,055357342X,0
334,0553579908,0
334,0618126988,5
336,1885211279,0
337,2290044067,9
134,0345391055,9
134,0553280147,6
339,0375760911,9
340,0375700757,9
340,0375702709,0
340,0446525502,0
340,0515131083,0
340,068480087X,8
123,156955028X,6
123,1585420654,5
123,1587430665,5
342,044023722X,0
346,006000438X,10
346,0060175966,9
346,0060256672,0
346,0060517794,10
346,0060915544,8
346,0060928336,0
346,0060929871,9
346,006093090X,10
346,0060964049,9
346,0064401774,10
346,0140042598,10
346,0140070206,10
346,0140230270,0
346,0140244824,10
346,014028009X,9
346,0142001740,0
346,015600710X,10
346,0156007754,9
346,0156027321,0
346,0312150601,5
346,0312291639,0
346,0316096199,10
346,0316169226,10
346,0316182540,0
346,0316284955,0
346,0316666343,10
346,0316789844,10
346,0316899984,5
346,0345403339,8
346,0345423291,9
346,0345424719,10
346,0345433491,9
346,034543739X,0
346,0345443284,10
346,0374129983,0
346,0375411550,10
346,0375502238,0
346,0375506039,0
346,037570504X,10
346,0375705856,9
346,0375706062,0
346,0375707972,10
346,038072975X,8
346,0380730138,9
346,0385265700,9
346,0385319207,10
346,038533334X,10
346,0385486804,10
346,0385502532,9
346,0385509529,0
346,0395859972,9
346,0399142789,10
346,0399146431,0
346,0425168700,8
346,0425176053,0
346,0446310786,10
346,0446516538,7
346,0446677450,10
346,0449002985,8
346,0449911004,8
346,0452260116,9
346,0452264790,5
346,0452280621,10
346,0452282829,10
346,0452283205,0
346,0553275976,0
346,059035342X,0
346,0670887315,10
346,0670892963,8
346,0671038184,10
346,0671510053,10
346,0679437452,0
346,067976402X,10
346,0679774025,8
346,068480087X,10
346,068484267X,10
346,068484270X,10
346,068484477X,5
346,0684852047,8
346,0688177859,7
346,0743243315,0
346,0743407059,0
346,0743407083,0
346,0743411331,0
346,0743439740,10
346,0743483014,0
346,0786866276,0
346,0786866470,9
346,0786866586,0
346,0786868716,0
346,0786881852,0
346,0786884622,9
346,0802139256,0
346,0804106304,0
346,0965036022,5
346,1400032806,0
346,1400061598,10
346,1401300901,0
346,1558746161,10
346,1565122968,10
346,1569470901,9
346,1571740562,10
346,1573225789,9
346,1573228281,9
346,1879941201,5
346,1892738341,0
346,1931561648,0
347,0060008776,7
347,0345413350,8
572,0451457811,8
393,8437602262,8
393,8440461194,5
393,8478082395,9
394,0345413369,10
394,0345413377,5
394,0374525641,10
394,0399501487,10
394,0671003755,0
1096,0874775132,7
395,0060930535,0
395,0375707972,0
395,0553564528,0
395,1552633217,5
786,0345434110,0
786,0373169299,10
786,0373289278,0
786,0373484070,10
786,0373484410,0
786,0373706987,0
786,0373710291,10
786,0440221471,10
786,0446360511,10
786,0446364312,10
786,0446603082,0
786,0449005844,10
349,1853830852,6
349,1853912352,0
349,1857141296,0
349,1860466095,0
350,0140185011,10
65,006101351X,6
65,0380817446,7
353,0345300203,10
353,0345379330,9
353,0345422392,0
353,0440154731,6
353,0440236673,7
353,1576737330,0
284,0316601950,8
284,0451197410,8
284,0942257324,10
357,0312995423,0
357,0399148515,9
357,0445406518,8
357,0671027387,8
358,0061006629,0
358,0345297709,0
358,0345305183,0
358,0345314255,0
358,0345347536,0
358,0345384687,0
358,0380002930,0
358,0385333498,0
358,0439064872,0
358,0439136369,0
358,0451156609,0
358,0451176464,6
358,0451186362,0
358,059035342X,0
358,0671027360,7
358,076534128X,6
358,0767905385,0
358,0849944767,8
358,0971880107,0
358,1586481843,0
359,0061031429,6
359,8440691491,7
359,8466601856,0
360,0312995423,3
360,0385504209,10
360,0553278223,0
360,0671027360,7
361,0345380371,5
361,0451522303,8
361,0671504398,10
1052,0441005152,6
1052,0441172717,8
1052,0812545249,0
1052,0812575717,0
1052,3404136012,0
1052,3442413338,0
1052,3453092007,0
1052,3453131169,0
1052,3453172337,0
1052,3518366750,0
362,0375803483,8
362,0380728133,8
362,0451161351,0
362,0590542443,9
362,0590660543,9
362,0743220633,8
362,0743421922,8
362,0971880107,1
362,1856053318,0
362,1903402913,0
363,3404143205,1
363,345386980X,0
363,3629002013,2
364,0452283930,0
364,0786866470,6
364,1573227331,8
692,1565926730,0
692,156592861X,0
87,0439404371,8
366,0060171405,0
366,006101351X,0
366,0316812471,0
366,067976402X,5
366,080411918X,0
366,1551668653,8
120,0066214122,9
120,0385508417,4
120,0399142282,0
120,0446516570,0
120,0842329129,1
120,1568842406,7
431,0060392452,8
431,014043187X,0
431,0142000361,0
431,0312195516,0
431,0316601950,0
431,0316779237,10
431,0345294459,0
431,034531798X,6
431,0345419995,0
431,0380727501,8
431,0385484518,0
431,0385512104,0
431,0440136482,3
431,0440206154,9
431,0446532231,0
431,0446604275,0
431,0446608262,0
431,0449217264,0
431,0515095826,0
431,0515118249,0
431,0684848783,0
431,0802713661,0
431,0812553861,0
431,0836217632,0
431,0836221192,7
431,1878825003,0
431,3499102277,0
190,006019541X,3
190,0446531332,7
190,0786866276,0
368,0812550390,6
368,0375502238,8
368,0385504209,10
989,0440202043,10
369,0345353145,7
369,0451183665,0
369,0590452037,7
369,0743418174,6
370,0452282152,0
370,0399150897,9
370,0449911160,7
371,0452283205,9
103,0385490445,0
372,0061043508,0
372,0671868640,9
887,0375727345,5
887,0811828964,7
331,0375700757,9
331,074322535X,0
373,0316693286,4
373,0316969680,5
373,0399147101,8
373,0553109839,8
373,0684841185,9
373,0812968212,9
783,0060086246,9
783,0373250126,8
783,0373250193,10
783,0373250223,8
783,0385335881,0
783,0385336179,0
783,038550926X,0
783,0385510438,9
783,0440131480,6
783,0440241413,9
783,0451410947,8
379,0552998001,7
379,0590112899,0
379,0590660543,0
379,0671004530,7
379,3216303217,4
379,3257224303,0
379,325722575X,0
379,3257227809,8
379,3257229364,0
379,3421056056,0
379,3442350484,0
379,3442413338,8
379,3442435366,8
379,3442439736,8
379,3442441382,0
379,3442444020,6
379,3442720141,0
379,3442727367,0
379,3446203966,0
379,3462031112,0
379,3499114178,0
379,3499129728,0
379,3499134411,0
379,3499187809,0
379,3499232103,0
379,349961118X,0
379,3499613638,7
379,3795116074,6
169,3462025864,8
380,0446310786,10
380,0451202341,6
380,0804106304,6
380,1573229326,5
154,0440226414,7
381,0060959037,0
381,014028009X,7
381,0375401318,0
381,0380730138,0
381,0671510053,10
381,0805036377,0
381,0883657635,7
172,0375706771,0
384,0062512668,7
42,2070407675,8
42,2070408507,8
42,2253054747,7
42,2253171395,6
42,2264032200,8
386,8807810778,0
876,3775713328,0
777,031286504X,0
777,0375502238,0
777,0971880107,0
579,1928556396,10
382,1562054376,7
382,1573220256,10
46,0312282990,9
46,0425181480,3
390,1585673390,0
391,0060392452,6
391,0316666343,0
391,0316780375,0
391,0345311965,7
391,0345459202,0
391,0345460952,0
391,0380816555,7
391,0385504209,0
391,0399147772,0
391,0451099648,7
391,0451137965,8
391,0451139739,8
391,0451149513,8
391,0451177096,7
391,0553236202,6
391,0571200435,8
391,0743222229,0
391,1561631469,0
391,1841950149,8
391,1877856916,8
391,2020606291,0
